usage_id,customer_id,usage_date,data_used_gb,voice_minutes,sms_count
U015769,C000160,2026-05-19,3.69,296,97
U015770,C000265,2026-05-13,1.3,38,99
U015771,C000331,2026-08-24,0.76,206,72
U015772,C000270,2026-07-19,3.49,2,38
U015773,C000789,2026-03-14,3.03,50,68
U015774,C000194,2026-01-10,3.82,115,2
U015775,C000459,2025-11-05,0.41,52,38
U015776,C000751,2026-01-18,0.69,182,8
U015777,C000376,2025-11-17,2.54,179,47
U015778,C000663,2026-09-08,1.56,216,43
U015779,C000720,2025-10-08,2.89,136,14
U015780,C000029,2025-11-01,2.23,91,16
U015781,C000255,2025-11-22,0.56,112,100
U015782,C000669,2026-01-24,0.51,203,1
U015783,C000083,2026-02-18,4.22,41,41
U015784,C000151,2026-03-22,4.6,285,25
U015785,C000367,2026-02-01,2.09,223,66
U015786,C000875,2026-04-24,2.39,41,73
U015787,C000539,2026-08-18,0.22,163,60
U015788,C000653,2026-09-02,0.81,130,35
U015789,C000678,2025-12-11,1.46,165,20
U015790,C000425,2026-08-19,2.84,120,73
U015791,C000379,2026-09-13,2.41,125,20
U015792,C000619,2026-07-05,4.32,276,75
U015793,C000148,2026-06-20,0.51,226,89
U015794,C000113,2026-07-27,1.73,170,33
U015795,C000831,2026-02-21,4.84,43,34
U015796,C000579,2026-05-14,4.0,250,11
U015797,C000025,2026-02-22,2.95,110,10
U015798,C000728,2025-12-09,1.03,16,68
U015799,C000769,2026-02-05,2.05,240,27
U015800,C000238,2026-06-23,4.92,95,97
U015801,C000336,2026-05-05,1.03,25,29
U015802,C000992,2026-08-28,3.77,266,74
U015803,C000581,2026-05-15,4.92,1,48
U015804,C000813,2026-04-17,0.67,37,84
U015805,C000511,2025-12-28,2.19,219,21
U015806,C000780,2026-06-19,0.14,190,58
U015807,C000782,2025-12-09,2.13,194,44
U015808,C000207,2026-08-26,1.1,288,96
U015809,C000386,2026-05-19,4.31,58,19
U015810,C000788,2026-06-14,4.9,61,8
U015811,C000198,2026-09-03,3.93,98,24
U015812,C000058,2025-11-12,2.8,108,99
U015813,C000082,2025-10-09,3.39,204,54
U015814,C000754,2025-10-25,0.25,35,48
U015815,C000168,2026-05-16,3.61,137,98
U015816,C000311,2026-07-17,2.74,69,92
U015817,C000471,2026-09-17,1.09,4,69
U015818,C000343,2025-11-14,3.82,250,29
U015819,C000643,2026-01-21,1.53,196,77
U015820,C000126,2025-10-19,0.54,213,35
U015821,C000694,2026-04-04,1.99,64,62
U015822,C000841,2026-06-10,4.66,204,43
U015823,C000168,2026-02-28,1.29,19,24
U015824,C000152,2026-03-02,0.57,264,49
U015825,C000019,2026-01-21,1.55,66,19
U015826,C000186,2026-06-04,4.33,147,30
U015827,C000914,2025-11-04,1.29,194,57
U015828,C000756,2026-05-06,2.59,191,30
U015829,C000157,2026-02-19,3.92,266,46
U015830,C000884,2025-10-01,1.56,142,17
U015831,C000647,2026-02-05,2.37,221,97
U015832,C000858,2026-01-07,0.46,49,51
U015833,C000774,2026-02-22,1.41,190,31
U015834,C000211,2026-07-23,2.72,178,67
U015835,C000208,2026-02-15,1.23,261,8
U015836,C000673,2026-01-25,4.42,189,5
U015837,C000256,2025-11-20,2.29,143,68
U015838,C000253,2026-07-23,4.04,185,90
U015839,C000283,2026-05-26,3.42,244,17
U015840,C000543,2026-07-15,1.52,293,60
U015841,C000727,2026-01-18,3.73,205,22
U015842,C000712,2026-01-08,0.66,283,80
U015843,C000423,2025-12-26,2.25,61,8
U015844,C000354,2025-12-14,1.57,199,88
U015845,C000925,2026-02-20,1.55,90,42
U015846,C000420,2025-10-11,3.29,0,35
U015847,C000686,2026-03-23,2.03,282,5
U015848,C000362,2026-09-09,1.12,136,46
U015849,C000944,2025-10-15,1.57,147,96
U015850,C000434,2026-04-25,3.51,61,3
U015851,C000082,2026-03-10,3.21,85,84
U015852,C000979,2026-07-10,4.32,39,60
U015853,C000171,2026-05-23,2.33,122,16
U015854,C000073,2025-11-17,4.54,279,100
U015855,C000760,2026-07-29,4.38,23,23
U015856,C000527,2026-08-13,2.37,8,86
U015857,C000962,2026-04-08,0.26,32,28
U015858,C000837,2026-02-15,2.76,238,62
U015859,C000781,2026-03-15,4.08,77,13
U015860,C000692,2026-02-26,2.55,35,11
U015861,C000670,2026-04-23,2.84,1,78
U015862,C000038,2025-11-11,0.5,147,77
U015863,C000131,2026-06-22,3.05,83,45
U015864,C000327,2026-06-30,4.44,74,78
U015865,C000337,2025-10-12,2.3,20,6
U015866,C000376,2025-10-06,2.26,170,42
U015867,C000148,2026-02-20,3.72,223,83
U015868,C000897,2026-05-04,1.56,287,19
U015869,C000494,2026-07-20,3.03,143,87
U015870,C000073,2026-02-25,0.93,132,66
U015871,C000334,2026-03-26,2.93,158,34
U015872,C000944,2026-01-17,0.53,122,67
U015873,C000014,2026-03-16,0.37,161,86
U015874,C000003,2026-03-01,0.18,278,26
U015875,C000946,2026-03-22,4.66,115,51
U015876,C000368,2026-07-05,3.37,290,98
U015877,C000884,2025-11-08,3.2,105,60
U015878,C000267,2025-12-26,2.5,33,74
U015879,C000811,2026-06-05,0.65,188,30
U015880,C000781,2025-09-28,1.7,167,38
U015881,C000773,2026-04-20,2.49,153,95
U015882,C000171,2026-06-15,3.02,279,24
U015883,C000909,2026-02-24,2.96,172,58
U015884,C000767,2026-06-24,3.61,4,69
U015885,C000601,2025-11-10,1.2,247,18
U015886,C000494,2025-11-13,3.35,131,64
U015887,C000306,2026-06-12,3.88,220,28
U015888,C000307,2026-06-07,0.16,112,72
U015889,C000845,2026-01-13,2.31,244,47
U015890,C000686,2025-10-01,1.34,108,98
U015891,C000128,2026-07-19,0.55,61,90
U015892,C000790,2026-04-21,1.85,65,65
U015893,C000275,2026-02-08,2.6,29,36
U015894,C000471,2026-04-20,4.18,25,86
U015895,C000161,2026-09-07,3.35,284,69
U015896,C000647,2026-07-03,2.35,86,45
U015897,C000267,2026-02-19,0.26,243,65
U015898,C000180,2026-08-03,2.55,99,61
U015899,C000531,2026-07-01,2.66,173,46
U015900,C000273,2026-06-16,1.59,158,92
U015901,C000011,2025-11-04,1.82,75,15
U015902,C000132,2025-10-08,3.85,57,92
U015903,C000196,2025-09-28,1.66,33,96
U015904,C000942,2026-07-28,1.52,47,52
U015905,C000191,2025-10-24,0.14,267,2
U015906,C000814,2025-12-31,2.82,222,4
U015907,C000402,2026-09-20,2.48,39,30
U015908,C000636,2025-12-16,3.15,285,18
U015909,C000160,2026-04-13,2.97,135,6
U015910,C000135,2026-09-21,2.6,204,39
U015911,C000713,2025-10-15,0.52,267,21
U015912,C000512,2026-09-04,1.86,94,20
U015913,C000562,2026-02-06,4.97,240,46
U015914,C000624,2025-10-17,3.67,136,56
U015915,C000009,2025-10-13,0.62,149,0
U015916,C000986,2026-01-10,1.2,116,80
U015917,C000099,2026-07-14,0.44,21,66
U015918,C000737,2025-12-16,0.39,104,81
U015919,C000469,2026-04-23,0.84,42,90
U015920,C000941,2026-01-29,2.54,241,14
U015921,C000932,2026-02-01,3.11,97,24
U015922,C000291,2025-12-30,2.32,146,44
U015923,C000208,2026-05-18,4.19,88,54
U015924,C000848,2025-10-24,0.87,6,74
U015925,C000496,2026-03-27,0.25,203,93
U015926,C000853,2026-03-15,3.87,30,100
U015927,C000010,2026-08-20,2.54,200,43
U015928,C000242,2026-01-19,2.96,143,10
U015929,C000672,2026-09-19,2.99,212,54
U015930,C000075,2025-12-02,0.14,63,79
U015931,C000755,2026-01-23,0.8,223,7
U015932,C000198,2025-12-06,1.92,186,21
U015933,C000590,2025-11-12,4.19,33,100
U015934,C000361,2025-10-18,3.7,20,55
U015935,C000265,2026-04-24,2.75,208,85
U015936,C000565,2025-09-23,2.61,47,78
U015937,C000499,2026-04-02,3.46,223,90
U015938,C000493,2026-08-27,3.74,137,22
U015939,C000951,2026-09-22,0.54,73,58
U015940,C000899,2026-06-09,0.88,89,9
U015941,C000899,2026-09-14,4.89,62,87
U015942,C000566,2026-06-30,4.23,256,14
U015943,C000255,2026-09-18,0.94,167,32
U015944,C000691,2026-03-30,0.88,236,49
U015945,C000760,2025-11-25,0.44,34,9
U015946,C000741,2025-11-27,3.36,72,36
U015947,C000467,2026-03-22,1.59,20,85
U015948,C000815,2025-09-27,3.86,89,81
U015949,C000710,2026-08-01,1.29,258,5
U015950,C000872,2026-04-15,4.3,220,84
U015951,C000868,2026-05-09,1.59,297,76
U015952,C000338,2026-06-26,3.49,142,62
U015953,C000070,2026-06-25,3.71,154,31
U015954,C000854,2026-06-16,3.4,182,25
U015955,C000227,2025-11-05,0.96,225,92
U015956,C000530,2026-03-31,2.55,127,26
U015957,C000341,2026-09-20,1.23,247,7
U015958,C000462,2026-07-22,3.6,286,99
U015959,C000155,2025-12-10,3.6,86,7
U015960,C000354,2026-03-30,1.19,232,46
U015961,C000776,2025-12-25,1.83,152,100
U015962,C000286,2026-03-03,2.07,269,26
U015963,C000837,2026-06-12,2.61,148,38
U015964,C000241,2026-07-27,3.35,54,68
U015965,C000597,2025-11-14,4.58,60,74
U015966,C000186,2025-11-27,1.69,71,67
U015967,C000537,2026-07-01,1.03,44,37
U015968,C000804,2026-01-02,2.4,38,18
U015969,C000297,2025-11-02,2.47,280,60
U015970,C000391,2026-02-16,2.17,270,40
U015971,C000731,2025-11-13,1.41,164,81
U015972,C000396,2026-03-17,4.3,238,2
U015973,C000943,2026-01-23,0.74,62,48
U015974,C000148,2026-03-09,2.31,238,35
U015975,C000531,2026-06-16,2.06,183,71
U015976,C000226,2026-05-09,4.39,275,94
U015977,C000482,2026-08-29,4.37,41,46
U015978,C000894,2026-07-05,1.28,210,49
U015979,C000208,2026-01-28,0.92,49,31
U015980,C000251,2025-12-15,1.42,198,11
U015981,C000589,2026-07-13,0.43,176,96
U015982,C000522,2026-01-11,1.75,290,10
U015983,C000039,2026-07-24,3.84,222,78
U015984,C000204,2026-01-15,0.3,129,73
U015985,C000627,2026-08-05,0.64,176,33
U015986,C000113,2026-01-02,2.76,88,90
U015987,C000024,2026-09-02,0.36,209,26
U015988,C000081,2025-11-11,4.09,255,47
U015989,C000524,2026-03-08,3.01,0,47
U015990,C000816,2026-03-02,3.31,254,5
U015991,C000921,2025-11-11,3.97,67,43
U015992,C000656,2026-04-30,2.19,4,60
U015993,C000355,2026-02-09,3.52,197,82
U015994,C000957,2026-04-29,1.97,56,83
U015995,C000796,2026-06-11,0.43,141,98
U015996,C000235,2026-04-16,1.53,235,6
U015997,C000210,2026-05-17,2.96,206,70
U015998,C000366,2026-05-14,4.97,75,42
U015999,C000536,2026-01-16,3.55,225,67
U016000,C000318,2026-03-05,0.3,96,40
U016001,C000589,2026-01-15,3.64,64,13
U016002,C000421,2026-06-22,4.42,64,87
U016003,C000186,2026-08-13,0.85,231,40
U016004,C000822,2026-01-24,4.86,287,90
U016005,C000082,2025-12-15,2.65,237,34
U016006,C000084,2026-07-31,3.81,42,42
U016007,C000620,2026-09-17,3.33,281,40
U016008,C000976,2026-09-21,0.64,128,96
U016009,C000948,2026-02-09,4.03,221,99
U016010,C000594,2025-10-16,3.23,201,57
U016011,C000967,2026-03-30,4.28,166,56
U016012,C000457,2025-09-24,1.27,69,21
U016013,C000726,2025-10-11,0.74,272,85
U016014,C000294,2026-08-26,1.02,66,10
U016015,C000626,2026-06-01,2.12,277,15
U016016,C000905,2026-03-27,1.14,115,45
U016017,C000381,2025-12-23,4.89,143,12
U016018,C000027,2026-06-21,4.18,11,49
U016019,C000728,2026-02-24,3.08,229,33
U016020,C000221,2025-11-29,0.94,169,0
U016021,C000961,2025-11-16,1.32,133,24
U016022,C000087,2026-06-04,2.48,13,20
U016023,C000805,2026-04-07,0.61,293,13
U016024,C000797,2026-03-04,1.07,4,24
U016025,C000103,2025-12-08,4.73,20,24
U016026,C000359,2026-05-13,2.89,298,53
U016027,C000274,2026-06-21,2.31,90,83
U016028,C000064,2025-09-28,2.34,43,63
U016029,C000721,2026-04-21,0.55,141,57
U016030,C000184,2026-06-02,4.5,243,16
U016031,C000480,2026-03-22,2.31,65,95
U016032,C000905,2025-11-18,0.32,115,26
U016033,C000980,2025-09-26,4.6,279,54
U016034,C000031,2026-07-22,2.03,11,72
U016035,C000160,2026-08-07,4.77,68,68
U016036,C000903,2026-01-26,0.78,293,70
U016037,C000898,2025-11-08,1.04,118,73
U016038,C000115,2026-03-24,4.08,13,74
U016039,C000869,2025-11-04,4.9,113,40
U016040,C000136,2026-05-29,4.33,185,51
U016041,C000180,2026-06-19,3.9,3,95
U016042,C000339,2025-10-04,3.9,119,23
U016043,C000522,2026-04-15,3.52,268,44
U016044,C000063,2026-02-21,2.98,36,77
U016045,C000541,2026-06-12,3.8,91,84
U016046,C000476,2025-11-13,1.87,198,43
U016047,C000998,2026-01-15,4.26,192,25
U016048,C000260,2025-11-06,4.91,243,22
U016049,C000377,2026-05-02,2.36,101,30
U016050,C000929,2026-06-26,4.95,222,47
U016051,C000016,2025-12-26,4.26,176,2
U016052,C000120,2026-01-06,1.58,289,19
U016053,C000502,2026-09-14,1.23,90,57
U016054,C000965,2026-04-17,4.89,212,26
U016055,C000947,2026-07-11,2.69,89,24
U016056,C000655,2026-01-24,2.55,29,24
U016057,C000053,2025-11-23,3.76,124,27
U016058,C000840,2026-02-20,4.39,218,43
U016059,C000469,2026-09-01,1.29,216,94
U016060,C000008,2025-12-28,4.7,213,48
U016061,C000286,2025-11-27,3.29,38,97
U016062,C000553,2026-08-08,3.39,152,50
U016063,C000244,2026-03-14,0.47,213,41
U016064,C000308,2026-08-19,2.99,236,48
U016065,C000035,2026-04-01,3.18,276,90
U016066,C000858,2026-01-30,4.28,292,7
U016067,C000920,2026-02-22,1.78,100,15
U016068,C000337,2026-05-28,4.53,31,78
U016069,C000784,2026-04-03,4.66,263,24
U016070,C000156,2025-10-16,3.89,289,11
U016071,C000419,2026-09-22,1.42,267,36
U016072,C000544,2026-02-09,4.99,200,9
U016073,C000426,2026-05-22,2.96,115,34
U016074,C000815,2025-11-22,2.55,188,8
U016075,C000554,2026-03-24,4.4,246,47
U016076,C000181,2026-06-03,2.25,140,12
U016077,C000978,2026-09-03,3.72,47,75
U016078,C000568,2026-04-22,4.35,183,66
U016079,C000684,2026-03-13,2.51,1,65
U016080,C000231,2025-10-30,1.32,208,84
U016081,C000959,2025-10-31,3.05,270,20
U016082,C000955,2025-11-05,3.03,42,38
U016083,C000072,2026-07-03,2.66,157,31
U016084,C000267,2026-05-31,4.49,7,81
U016085,C000704,2026-05-22,3.05,283,57
U016086,C000012,2025-09-26,3.06,32,77
U016087,C000926,2025-10-18,2.1,232,22
U016088,C000320,2026-03-07,1.27,265,0
U016089,C000329,2025-11-13,0.17,203,72
U016090,C000192,2026-04-27,1.71,201,35
U016091,C000570,2026-08-25,0.14,231,28
U016092,C000915,2026-06-21,3.2,260,88
U016093,C000413,2026-07-17,4.65,266,69
U016094,C000731,2025-11-01,0.87,177,95
U016095,C000198,2026-06-10,0.87,63,16
U016096,C000140,2026-04-23,3.04,21,64
U016097,C000273,2025-10-24,1.06,116,52
U016098,C000007,2026-04-24,4.12,23,90
U016099,C000711,2026-03-24,0.83,274,4
U016100,C000996,2026-03-24,4.08,228,100
U016101,C000390,2026-05-21,4.12,78,96
U016102,C000439,2025-12-08,4.05,29,44
U016103,C000710,2026-08-13,1.57,143,29
U016104,C000182,2025-10-18,2.34,88,100
U016105,C000059,2026-04-18,3.66,250,35
U016106,C000903,2025-11-22,2.57,200,49
U016107,C000660,2025-11-22,4.49,165,86
U016108,C000870,2026-08-19,2.63,158,41
U016109,C000615,2025-11-02,3.96,252,57
U016110,C000441,2025-12-19,3.6,212,44
U016111,C000715,2025-10-15,4.16,59,55
U016112,C000732,2026-02-07,1.25,204,63
U016113,C000603,2026-07-17,2.56,280,58
U016114,C000772,2026-08-23,1.83,187,88
U016115,C000729,2026-05-05,2.93,180,41
U016116,C000023,2026-06-20,0.53,170,6
U016117,C000495,2026-03-20,2.23,36,75
U016118,C000684,2025-12-08,2.37,237,42
U016119,C000956,2026-04-10,0.64,79,4
U016120,C000655,2025-12-08,1.8,274,72
U016121,C000930,2026-03-08,4.78,64,42
U016122,C000604,2025-11-04,4.95,254,60
U016123,C000926,2026-04-29,3.9,122,53
U016124,C000015,2026-04-13,3.04,272,30
U016125,C000106,2026-04-11,2.76,58,32
U016126,C000867,2026-03-15,3.76,259,90
U016127,C000764,2026-05-03,1.06,259,84
U016128,C000624,2026-09-11,0.73,67,89
U016129,C000774,2026-04-01,2.55,3,12
U016130,C000808,2026-08-29,0.91,91,61
U016131,C000947,2026-03-16,2.82,189,44
U016132,C000562,2026-07-25,0.96,248,7
U016133,C000398,2026-03-05,1.1,264,61
U016134,C000844,2026-02-12,2.36,275,12
U016135,C000542,2025-10-07,3.85,113,58
U016136,C000911,2026-03-10,0.94,209,82
U016137,C000466,2026-02-13,3.0,85,54
U016138,C000590,2026-03-07,4.52,206,9
U016139,C000037,2025-10-11,2.16,53,49
U016140,C000646,2026-03-04,2.47,300,43
U016141,C000637,2026-04-20,4.64,292,85
U016142,C000185,2026-07-13,4.44,84,25
U016143,C000047,2025-11-21,4.07,231,76
U016144,C000681,2025-10-25,1.21,34,88
U016145,C000535,2025-10-28,2.4,36,35
U016146,C000730,2026-09-21,0.14,74,61
U016147,C000217,2025-12-06,0.78,206,16
U016148,C000777,2025-10-05,0.39,27,99
U016149,C000398,2026-08-27,4.63,102,31
U016150,C000487,2026-03-25,2.85,194,69
U016151,C000698,2026-08-29,1.29,195,31
U016152,C000072,2025-10-03,2.36,76,75
U016153,C000796,2026-07-22,0.21,267,87
U016154,C000103,2026-08-03,2.24,1,45
U016155,C000662,2026-06-08,1.19,254,39
U016156,C000684,2026-06-05,3.19,240,80
U016157,C000077,2026-03-09,3.6,119,64
U016158,C000388,2026-03-15,1.59,288,53
U016159,C000409,2026-06-19,0.99,86,8
U016160,C000206,2026-03-26,2.21,101,29
U016161,C000182,2025-11-20,2.63,247,85
U016162,C000868,2026-08-24,1.6,70,37
U016163,C000702,2026-09-04,0.57,144,100
U016164,C000797,2026-04-19,0.64,210,65
U016165,C000463,2026-02-18,1.31,97,48
U016166,C000541,2025-09-30,1.86,181,19
U016167,C000948,2026-01-24,4.06,157,94
U016168,C000825,2026-02-28,3.84,166,23
U016169,C000133,2025-09-24,2.04,204,3
U016170,C000134,2025-12-31,1.71,137,20
U016171,C000200,2026-09-14,2.27,229,100
U016172,C000140,2025-10-20,2.95,57,62
U016173,C000391,2026-04-13,3.87,91,40
U016174,C000200,2026-05-06,0.42,137,26
U016175,C000765,2026-01-05,1.3,268,11
U016176,C000906,2025-11-28,1.87,108,87
U016177,C000974,2026-03-12,0.92,150,29
U016178,C000156,2025-12-26,3.88,47,48
U016179,C000986,2026-06-13,1.61,84,7
U016180,C000152,2026-06-24,3.98,1,44
U016181,C000232,2026-05-30,4.75,127,73
U016182,C000754,2025-10-20,1.5,84,21
U016183,C000741,2026-04-05,0.88,277,98
U016184,C000183,2026-08-13,4.69,47,24
U016185,C000674,2025-11-13,1.47,284,30
U016186,C000709,2025-11-16,0.11,190,94
U016187,C000934,2025-12-28,1.15,53,28
U016188,C000508,2025-10-25,1.29,87,31
U016189,C000071,2025-10-14,4.63,155,11
U016190,C000676,2026-03-05,0.28,190,0
U016191,C000642,2026-09-10,0.46,227,63
U016192,C000538,2026-04-23,0.74,45,49
U016193,C000215,2025-11-22,3.54,115,6
U016194,C000421,2025-12-11,4.65,203,30
U016195,C000075,2026-02-06,0.47,142,54
U016196,C000811,2025-12-08,2.26,108,2
U016197,C000819,2026-01-15,1.8,150,34
U016198,C000553,2025-11-09,1.83,269,36
U016199,C000180,2025-10-14,2.29,267,97
U016200,C000643,2026-01-31,0.15,48,15
U016201,C000510,2025-10-07,4.11,154,74
U016202,C000067,2025-10-08,3.52,265,6
U016203,C000336,2026-08-15,2.06,287,45
U016204,C000970,2025-11-24,4.73,134,62
U016205,C000262,2026-02-09,0.12,231,82
U016206,C000538,2025-10-25,0.59,110,17
U016207,C000590,2026-07-21,2.46,89,32
U016208,C000928,2026-01-07,0.25,199,45
U016209,C000685,2026-07-26,2.34,38,76
U016210,C000898,2026-06-12,3.5,182,6
U016211,C000970,2025-11-07,2.35,38,67
U016212,C000811,2026-09-20,2.53,30,9
U016213,C000643,2026-08-12,2.57,148,49
U016214,C000736,2025-11-29,1.64,159,25
U016215,C000559,2026-03-28,3.33,149,28
U016216,C000803,2026-03-11,1.75,182,48
U016217,C000586,2026-07-16,3.34,61,28
U016218,C000647,2025-11-28,0.57,93,69
U016219,C000763,2025-12-10,0.55,138,33
U016220,C000301,2025-12-21,0.84,198,3
U016221,C000617,2026-03-11,1.66,223,46
U016222,C000442,2026-03-18,3.69,194,48
U016223,C000239,2026-06-23,3.48,119,10
U016224,C000052,2026-04-17,4.07,88,74
U016225,C000907,2026-05-19,0.74,42,68
U016226,C000437,2025-12-25,3.84,176,6
U016227,C000419,2026-04-25,3.43,265,95
U016228,C000191,2026-04-20,3.96,13,72
U016229,C000119,2025-11-21,3.1,39,66
U016230,C000698,2026-02-01,0.7,209,77
U016231,C000261,2026-06-28,1.1,44,15
U016232,C000295,2026-04-26,0.57,7,75
U016233,C000546,2026-01-18,0.11,257,87
U016234,C000328,2025-10-19,3.68,24,81
U016235,C000559,2026-07-04,2.18,208,41
U016236,C000642,2026-08-06,4.88,174,72
U016237,C000648,2026-06-08,0.51,11,48
U016238,C000467,2026-08-22,0.44,96,42
U016239,C000648,2026-01-12,2.33,60,28
U016240,C000352,2026-08-16,1.1,33,67
U016241,C000924,2026-04-05,4.38,293,74
U016242,C000273,2025-11-26,1.61,68,6
U016243,C000846,2026-07-02,2.43,120,90
U016244,C000441,2026-03-26,3.27,234,81
U016245,C000120,2026-02-08,2.99,84,68
U016246,C000646,2026-03-10,3.72,300,70
U016247,C000849,2026-08-17,2.47,93,82
U016248,C000747,2026-07-10,0.49,24,71
U016249,C000918,2025-12-20,2.54,224,94
U016250,C000403,2025-11-03,3.81,168,35
U016251,C000637,2025-12-24,1.84,57,52
U016252,C000078,2025-09-30,2.7,179,44
U016253,C000463,2026-03-04,1.01,234,64
U016254,C000371,2025-10-13,4.97,216,24
U016255,C000142,2025-10-19,1.33,23,76
U016256,C000586,2025-11-03,1.88,189,11
U016257,C000499,2026-04-27,3.0,187,61
U016258,C000165,2025-11-18,1.15,185,38
U016259,C000944,2025-11-23,4.37,61,56
U016260,C000075,2026-07-22,0.51,239,94
U016261,C000145,2026-05-16,2.63,96,92
U016262,C000246,2026-03-04,4.48,121,79
U016263,C000581,2026-04-07,2.03,190,28
U016264,C000832,2026-01-03,2.05,29,89
U016265,C000886,2025-12-07,1.73,20,22
U016266,C000147,2026-07-11,0.4,265,89
U016267,C000220,2026-05-11,1.17,155,37
U016268,C000516,2026-05-12,2.11,155,50
U016269,C000535,2026-03-11,4.45,44,29
U016270,C000884,2025-12-30,1.93,188,7
U016271,C000541,2026-09-19,4.01,55,45
U016272,C000674,2026-07-31,4.33,291,1
U016273,C000799,2026-01-05,2.8,275,64
U016274,C000678,2026-05-09,2.09,227,55
U016275,C000474,2025-10-22,0.96,233,46
U016276,C000043,2026-09-07,1.64,226,42
U016277,C000346,2026-05-03,1.01,199,39
U016278,C000489,2026-07-22,0.25,282,75
U016279,C000137,2026-02-26,3.19,46,54
U016280,C000089,2026-03-28,1.43,161,18
U016281,C000460,2026-07-23,3.23,253,27
U016282,C000201,2025-12-21,4.2,119,63
U016283,C000178,2025-10-29,2.52,215,45
U016284,C000237,2025-09-25,1.44,61,3
U016285,C000516,2026-04-10,3.77,206,37
U016286,C000095,2025-12-29,3.15,71,69
U016287,C000219,2026-06-16,3.46,169,21
U016288,C000188,2026-06-10,1.58,112,79
U016289,C000827,2026-03-01,3.36,158,56
U016290,C000822,2025-09-30,1.35,258,73
U016291,C000845,2026-06-26,4.02,60,36
U016292,C000053,2026-07-15,1.92,31,90
U016293,C000631,2026-05-27,1.21,38,44
U016294,C000122,2026-04-15,1.25,205,3
U016295,C000176,2025-10-15,4.09,287,79
U016296,C000555,2025-12-04,4.78,287,72
U016297,C000123,2026-08-04,2.09,220,42
U016298,C000956,2025-11-09,3.91,225,23
U016299,C000320,2026-05-09,4.59,267,13
U016300,C000907,2026-04-27,0.97,261,80
U016301,C000760,2025-12-06,4.27,6,14
U016302,C000961,2025-12-13,1.34,200,37
U016303,C000872,2025-10-28,0.96,289,67
U016304,C000413,2026-01-05,3.7,270,39
U016305,C000584,2025-11-01,4.65,300,80
U016306,C000708,2026-02-06,4.81,261,6
U016307,C000263,2026-05-30,3.64,219,92
U016308,C000018,2025-12-10,3.45,52,24
U016309,C000801,2026-04-13,3.56,35,81
U016310,C000801,2025-10-13,1.26,191,0
U016311,C000782,2025-11-23,0.44,300,90
U016312,C000080,2026-06-11,3.42,25,36
U016313,C000484,2025-12-14,2.48,256,81
U016314,C000203,2025-11-15,4.17,259,32
U016315,C000747,2026-06-10,0.15,276,76
U016316,C000097,2025-12-11,3.13,250,70
U016317,C000646,2026-04-04,4.68,182,26
U016318,C000021,2026-03-24,4.79,35,17
U016319,C000698,2025-12-10,0.4,65,85
U016320,C000556,2026-08-02,4.78,100,50
U016321,C000645,2025-11-21,2.32,263,0
U016322,C000538,2025-10-27,2.69,98,28
U016323,C000269,2026-03-06,3.51,198,48
U016324,C000388,2026-01-13,2.09,194,23
U016325,C000194,2026-07-24,1.7,88,55
U016326,C000875,2026-04-25,1.3,286,10
U016327,C000146,2025-09-25,4.94,48,46
U016328,C000743,2025-11-25,2.55,95,44
U016329,C000648,2025-10-09,4.88,270,34
U016330,C000512,2026-04-26,0.52,104,35
U016331,C000393,2026-03-29,2.73,217,57
U016332,C000460,2026-06-07,3.77,61,68
